doi,geo_demographic_source,country_code,geo_demographic_total
10.1016/j.socscimed.2013.05.036,twitter,DE,1
10.1016/j.socscimed.2013.05.036,twitter,AT,1
10.1016/j.socscimed.2013.05.036,twitter,NG,1
10.1016/j.socscimed.2013.05.036,twitter,MX,1
10.1016/j.socscimed.2013.05.036,twitter,IE,1
10.1016/j.socscimed.2013.05.036,twitter,NA,1
10.1016/j.socscimed.2013.05.036,twitter,CO,1
10.1016/j.socscimed.2013.05.036,twitter,ES,3
10.1016/j.socscimed.2013.05.036,twitter,BE,2
10.1016/j.socscimed.2013.05.036,twitter,CL,1
10.1016/j.socscimed.2013.05.036,twitter,US,13
10.1016/j.socscimed.2013.05.036,twitter,NL,4
10.1016/j.socscimed.2013.05.036,twitter,AU,7
10.1016/j.socscimed.2013.05.036,twitter,CH,1
10.1016/j.socscimed.2013.05.036,twitter,CA,5
10.1016/j.socscimed.2013.05.036,twitter,ZA,1
10.1016/j.socscimed.2013.05.036,twitter,GB,66
10.1016/j.socscimed.2013.05.036,mendeley,FI,1
10.1016/j.socscimed.2013.05.036,mendeley,DE,1
10.1016/j.socscimed.2013.05.036,mendeley,IN,1
10.1016/j.socscimed.2013.05.036,mendeley,JP,1
10.1016/j.socscimed.2013.05.036,mendeley,AR,1
10.1016/j.socscimed.2013.05.036,mendeley,BR,1
10.1016/j.socscimed.2013.05.036,mendeley,SG,1
10.1016/j.socscimed.2013.05.036,mendeley,PT,2
10.1016/j.socscimed.2013.05.036,mendeley,US,2
10.1016/j.socscimed.2013.05.036,mendeley,CH,2
10.1016/j.socscimed.2013.05.036,mendeley,AT,1
10.1016/j.socscimed.2013.05.036,mendeley,FR,1
10.1016/j.socscimed.2013.05.036,mendeley,GB,13
10.1177/1355819612474249,twitter,GB,1
10.1177/1355819612474249,twitter,AU,2
10.1177/1355819612474249,mendeley,GB,5
10.1177/1355819612474249,mendeley,US,1
10.1177/1355819612474249,mendeley,CA,2
10.1136/bmj.f1811,twitter,DE,1
10.1136/bmj.f1811,twitter,NO,2
10.1136/bmj.f1811,twitter,HU,1
10.1136/bmj.f1811,twitter,CO,1
10.1136/bmj.f1811,twitter,ES,5
10.1136/bmj.f1811,twitter,BR,1
10.1136/bmj.f1811,twitter,PT,1
10.1136/bmj.f1811,twitter,US,9
10.1136/bmj.f1811,twitter,MW,1
10.1136/bmj.f1811,twitter,AU,2
10.1136/bmj.f1811,twitter,CA,4
10.1136/bmj.f1811,twitter,FR,2
10.1136/bmj.f1811,twitter,TH,1
10.1136/bmj.f1811,twitter,GB,41
10.1136/bmj.f1811,mendeley,PT,1
10.1136/bmj.f1811,mendeley,MY,1
10.1136/bmj.f1811,mendeley,NL,1
10.1136/bmj.f1811,mendeley,AU,1
10.1136/bmj.f1811,mendeley,ES,1
10.1136/bmj.f1811,mendeley,GB,5
10.1080/09581596.2013.794931,twitter,IE,1
10.1080/09581596.2013.794931,twitter,IT,1
10.1080/09581596.2013.794931,twitter,FR,1
10.1080/09581596.2013.794931,twitter,VE,1
10.1080/09581596.2013.794931,twitter,ES,1
10.1080/09581596.2013.794931,twitter,SE,1
10.1080/09581596.2013.794931,twitter,RU,1
10.1080/09581596.2013.794931,twitter,US,4
10.1080/09581596.2013.794931,twitter,AU,2
10.1080/09581596.2013.794931,twitter,GB,10
10.1080/09581596.2013.794931,twitter,SA,1
10.1080/09581596.2013.794931,twitter,ZA,1
10.1080/09581596.2013.794931,twitter,CA,1
10.1080/09581596.2013.794931,mendeley,DE,3
10.1080/09581596.2013.794931,mendeley,DK,1
10.1080/09581596.2013.794931,mendeley,ES,2
10.1080/09581596.2013.794931,mendeley,SE,3
10.1080/09581596.2013.794931,mendeley,US,5
10.1080/09581596.2013.794931,mendeley,NL,1
10.1080/09581596.2013.794931,mendeley,AU,1
10.1080/09581596.2013.794931,mendeley,CH,1
10.1080/09581596.2013.794931,mendeley,GB,10
10.1080/09581596.2013.794931,mendeley,FR,2
10.1080/09581596.2013.794931,mendeley,ZA,1
10.1080/09581596.2013.794931,mendeley,CA,2
10.1016/j.respol.2012.06.007,mendeley,DE,3
10.1016/j.respol.2012.06.007,mendeley,CZ,1
10.1016/j.respol.2012.06.007,mendeley,IT,1
10.1016/j.respol.2012.06.007,mendeley,CO,2
10.1016/j.respol.2012.06.007,mendeley,ES,2
10.1016/j.respol.2012.06.007,mendeley,BR,5
10.1016/j.respol.2012.06.007,mendeley,PE,2
10.1016/j.respol.2012.06.007,mendeley,PT,3
10.1016/j.respol.2012.06.007,mendeley,US,1
10.1016/j.respol.2012.06.007,mendeley,NL,2
10.1016/j.respol.2012.06.007,mendeley,FR,1
10.1016/j.respol.2012.06.007,mendeley,RS,1
10.1016/j.respol.2012.06.007,mendeley,GB,5
10.1016/j.futures.2013.03.008,twitter,GB,2
10.1016/j.futures.2013.03.008,mendeley,IT,1
10.1016/j.futures.2013.03.008,mendeley,AU,1
10.1016/j.futures.2013.03.008,mendeley,IR,1
10.1016/j.futures.2013.03.008,mendeley,IE,1
10.1016/j.futures.2013.03.008,mendeley,AT,1
10.1016/j.futures.2013.03.008,mendeley,EC,1
10.1016/j.futures.2013.03.008,mendeley,AR,1
10.1016/j.futures.2013.03.008,mendeley,BR,1
10.1016/j.tranpol.2013.08.005,mendeley,PT,2
10.1016/j.tranpol.2013.08.005,mendeley,NL,1
10.1016/j.tranpol.2013.08.005,mendeley,BR,1
10.1017/jie.2013.20,mendeley,SA,1
10.1017/jie.2013.20,mendeley,AU,1
10.1186/1748-5908-8-119,twitter,DE,1
10.1186/1748-5908-8-119,twitter,CA,1
10.1186/1748-5908-8-119,twitter,ES,1
10.1186/1748-5908-8-119,twitter,CL,1
10.1186/1748-5908-8-143,twitter,US,1
10.1186/1748-5908-8-143,twitter,TL,1
10.1186/1748-5908-8-143,twitter,AU,4
10.1186/1748-5908-8-143,twitter,UG,1
10.1186/1748-5908-8-143,twitter,GB,1
10.1186/1748-5908-8-143,twitter,ZA,1
10.1186/1748-5908-8-143,twitter,ES,1
10.1186/1748-5908-8-143,mendeley,US,2
10.1186/1748-5908-8-143,mendeley,AU,1
10.1186/1748-5908-8-143,mendeley,SE,1
10.1186/1748-5908-8-143,mendeley,FR,1
10.1186/1748-5908-8-143,mendeley,ZA,1
10.1186/1748-5908-8-143,mendeley,GB,2
10.1785/0120110231,mendeley,DE,1
10.1785/0120110231,mendeley,CH,1
10.1785/0120110231,mendeley,BE,1
10.1016/j.jclepro.2013.04.014,twitter,BR,1
10.1016/j.jclepro.2013.04.014,mendeley,KE,1
10.1016/j.jclepro.2013.04.014,mendeley,DO,1
10.1016/j.jclepro.2013.04.014,mendeley,MY,1
10.1016/j.jclepro.2013.04.014,mendeley,DE,2
10.1016/j.jclepro.2013.04.014,mendeley,IT,1
10.1016/j.jclepro.2013.04.014,mendeley,BR,1
10.1016/j.jclepro.2013.04.014,mendeley,GB,2
10.1377/hlthaff.2012.1353,twitter,AU,1
10.1377/hlthaff.2012.1353,twitter,CH,1
10.1377/hlthaff.2012.1353,twitter,GB,6
10.1377/hlthaff.2012.1353,twitter,US,5
10.1377/hlthaff.2012.1353,twitter,CL,1
10.1016/j.copbio.2013.04.004,twitter,GB,1
10.1016/j.copbio.2013.04.004,twitter,NL,1
10.1016/j.copbio.2013.04.004,twitter,CL,1
10.1016/j.copbio.2013.04.004,mendeley,DE,3
10.1016/j.copbio.2013.04.004,mendeley,IN,2
10.1016/j.copbio.2013.04.004,mendeley,BR,2
10.1016/j.copbio.2013.04.004,mendeley,BE,1
10.1016/j.copbio.2013.04.004,mendeley,IL,1
10.1016/j.copbio.2013.04.004,mendeley,DK,3
10.1016/j.copbio.2013.04.004,mendeley,GR,1
10.1016/j.copbio.2013.04.004,mendeley,MX,2
10.1016/j.copbio.2013.04.004,mendeley,ES,2
10.1016/j.copbio.2013.04.004,mendeley,KR,1
10.1016/j.copbio.2013.04.004,mendeley,SE,2
10.1016/j.copbio.2013.04.004,mendeley,IT,2
10.1016/j.copbio.2013.04.004,mendeley,CL,1
10.1016/j.copbio.2013.04.004,mendeley,PT,1
10.1016/j.copbio.2013.04.004,mendeley,US,8
10.1016/j.copbio.2013.04.004,mendeley,AR,1
10.1016/j.copbio.2013.04.004,mendeley,NL,5
10.1016/j.copbio.2013.04.004,mendeley,GB,4
10.1016/j.copbio.2013.04.004,mendeley,FR,1
10.1016/j.copbio.2013.04.004,mendeley,TH,1
10.1016/j.copbio.2013.04.004,mendeley,CA,2
10.1007/s40273-012-0013-6,mendeley,GB,3
10.1016/j.jinteco.2012.12.004,mendeley,JP,1
10.1016/j.jinteco.2012.12.004,mendeley,CO,1
10.1016/j.jinteco.2012.12.004,mendeley,NL,1
10.1016/j.jinteco.2012.12.004,mendeley,GB,1
10.1136/bmjqs-2013-002387,twitter,US,13
10.1136/bmjqs-2013-002387,twitter,ES,1
10.1136/bmjqs-2013-002387,mendeley,FR,1
10.1136/bmjqs-2013-002387,mendeley,GB,1
10.1136/bmjqs-2013-002387,mendeley,US,5
10.1136/bmjqs-2013-002387,mendeley,CA,1
10.1061/(asce)te.1943-5436.0000496,mendeley,MX,1
10.1061/(asce)te.1943-5436.0000496,mendeley,KR,1
10.1177/1460458212446761,twitter,CA,1
10.1177/1460458212446761,twitter,US,3
10.1177/1460458212446761,twitter,GB,3
10.1177/1460458212446761,mendeley,DE,1
10.1177/1460458212446761,mendeley,US,1
10.1177/1460458212446761,mendeley,DK,1
10.1177/1460458212446761,mendeley,NG,1
10.1177/1460458212446761,mendeley,SE,1
10.1177/1460458212446761,mendeley,ZA,1
10.1177/1460458212446761,mendeley,BR,2
10.4338/aci-2013-04-ra-0019,twitter,AR,1
10.4338/aci-2013-04-ra-0019,mendeley,US,2
10.4338/aci-2013-04-ra-0019,mendeley,AR,1
10.4338/aci-2013-04-ra-0019,mendeley,GB,2
10.1377/hlthaff.2013.0670,twitter,GE,1
10.1377/hlthaff.2013.0670,twitter,US,14
10.1377/hlthaff.2013.0670,twitter,BA,1
10.1377/hlthaff.2013.0670,twitter,CA,1
10.1377/hlthaff.2013.0670,twitter,ES,1
10.1377/hlthaff.2013.0670,twitter,GB,1
10.1377/hlthaff.2013.0670,mendeley,CA,1
10.1111/1468-0009.12023,twitter,PH,1
10.1111/1468-0009.12023,twitter,US,5
10.1111/1468-0009.12023,twitter,AU,3
10.1111/1468-0009.12023,twitter,CH,1
10.1111/1468-0009.12023,twitter,IE,3
10.1111/1468-0009.12023,twitter,CA,4
10.1111/1468-0009.12023,twitter,ES,1
10.1111/1468-0009.12023,twitter,GB,5
10.1111/1468-0009.12023,mendeley,DE,1
10.1111/1468-0009.12023,mendeley,AE,1
10.1111/1468-0009.12023,mendeley,US,6
10.1111/1468-0009.12023,mendeley,IE,1
10.1111/1468-0009.12023,mendeley,CA,4
10.1111/1468-0009.12023,mendeley,ES,1
10.1111/1468-0009.12023,mendeley,TR,1
10.1111/1468-0009.12023,mendeley,GB,4
10.1001/jama.2013.281425,twitter,NZ,1
10.1001/jama.2013.281425,twitter,FI,2
10.1001/jama.2013.281425,twitter,NO,1
10.1001/jama.2013.281425,twitter,GD,1
10.1001/jama.2013.281425,twitter,DK,1
10.1001/jama.2013.281425,twitter,MX,4
10.1001/jama.2013.281425,twitter,IE,2
10.1001/jama.2013.281425,twitter,GR,1
10.1001/jama.2013.281425,twitter,NG,1
10.1001/jama.2013.281425,twitter,AR,3
10.1001/jama.2013.281425,twitter,RU,1
10.1001/jama.2013.281425,twitter,LV,1
10.1001/jama.2013.281425,twitter,US,230
10.1001/jama.2013.281425,twitter,NL,2
10.1001/jama.2013.281425,twitter,RS,1
10.1001/jama.2013.281425,twitter,JP,2
10.1001/jama.2013.281425,twitter,BR,2
10.1001/jama.2013.281425,twitter,FR,4
10.1001/jama.2013.281425,twitter,UA,1
10.1001/jama.2013.281425,twitter,GB,22
10.1001/jama.2013.281425,twitter,PH,2
10.1001/jama.2013.281425,twitter,CN,1
10.1001/jama.2013.281425,twitter,IN,2
10.1001/jama.2013.281425,twitter,AD,1
10.1001/jama.2013.281425,twitter,IT,1
10.1001/jama.2013.281425,twitter,EC,1
10.1001/jama.2013.281425,twitter,BA,1
10.1001/jama.2013.281425,twitter,PS,1
10.1001/jama.2013.281425,twitter,CO,8
10.1001/jama.2013.281425,twitter,ES,12
10.1001/jama.2013.281425,twitter,BE,1
10.1001/jama.2013.281425,twitter,CL,2
10.1001/jama.2013.281425,twitter,NP,1
10.1001/jama.2013.281425,twitter,AU,10
10.1001/jama.2013.281425,twitter,MY,1
10.1001/jama.2013.281425,twitter,MT,1
10.1001/jama.2013.281425,twitter,SA,3
10.1001/jama.2013.281425,twitter,ZA,4
10.1001/jama.2013.281425,twitter,TH,1
10.1001/jama.2013.281425,twitter,CA,13
10.1001/jama.2013.281425,mendeley,ES,1
10.1001/jama.2013.281425,mendeley,GB,2
10.1001/jama.2013.281425,mendeley,US,4
10.1001/jama.2013.281425,mendeley,PT,2
10.1001/jama.2013.281425,mendeley,BR,1
10.1080/14693062.2012.709079,mendeley,AU,1
10.1080/14693062.2012.709079,mendeley,GB,2
10.1080/14693062.2012.709079,mendeley,DE,1
10.1080/14693062.2012.709079,mendeley,SE,1
10.1039/c3ee40701b,twitter,KE,1
10.1039/c3ee40701b,twitter,US,9
10.1039/c3ee40701b,twitter,NL,1
10.1039/c3ee40701b,twitter,SA,1
10.1039/c3ee40701b,twitter,GB,1
10.1039/c3ee40701b,mendeley,DE,1
10.1039/c3ee40701b,mendeley,TW,1
10.1039/c3ee40701b,mendeley,IN,1
10.1039/c3ee40701b,mendeley,IE,1
10.1039/c3ee40701b,mendeley,ES,1
10.1039/c3ee40701b,mendeley,BR,1
10.1039/c3ee40701b,mendeley,US,7
10.1039/c3ee40701b,mendeley,NL,1
10.1039/c3ee40701b,mendeley,AU,1
10.1039/c3ee40701b,mendeley,BE,1
10.1039/c3ee40701b,mendeley,FR,1
10.1039/c3ee40701b,mendeley,GB,3
10.1007/s10584-013-0757-9,twitter,FI,1
10.1007/s10584-013-0757-9,twitter,DE,1
10.1007/s10584-013-0757-9,twitter,CA,1
10.1007/s10584-013-0757-9,twitter,NO,1
10.1007/s10584-013-0757-9,twitter,GB,1
10.1007/s10584-013-0757-9,mendeley,FR,1
10.1007/s10584-013-0757-9,mendeley,DE,3
10.1007/s10584-013-0757-9,mendeley,US,2
10.1007/s10584-013-0757-9,mendeley,NL,1
10.1007/s10584-013-0757-9,mendeley,GB,2
10.1016/j.respol.2013.02.006,mendeley,ES,2
10.1016/j.respol.2013.02.006,mendeley,NO,1
10.1016/j.respol.2013.02.006,mendeley,NL,3
10.1016/j.respol.2013.02.006,mendeley,US,1
10.1016/j.respol.2013.02.006,mendeley,IE,1
10.1016/j.respol.2013.02.006,mendeley,GB,3
10.1016/j.respol.2013.02.006,mendeley,MX,1
10.1016/j.respol.2013.02.006,mendeley,AR,1
10.1016/j.respol.2013.02.006,mendeley,BR,1
10.1002/ajim.22108,twitter,US,3
10.1002/ajim.22108,twitter,KR,1
10.1002/ajim.22108,twitter,GB,1
10.1002/ajim.22108,mendeley,PT,1
10.1002/ajim.22108,mendeley,US,2
10.1002/ajim.22108,mendeley,AR,1
10.1021/es4025244,twitter,US,4
10.1021/es4025244,twitter,JM,1
10.1021/es4025244,mendeley,US,1
10.1016/j.jsr.2012.12.003,twitter,CA,1
10.1016/j.jsr.2012.12.003,mendeley,HK,1
10.1016/j.jsr.2012.12.003,mendeley,TH,1
10.1016/j.jsr.2012.12.003,mendeley,US,1
10.1016/j.jsr.2012.12.003,mendeley,MY,3
10.1016/j.jsr.2012.12.003,mendeley,RO,1
10.1016/j.physa.2012.10.033,mendeley,BR,1
10.1016/j.telpol.2013.05.010,mendeley,PT,1
10.1016/j.telpol.2013.05.010,mendeley,MY,1
10.1016/j.telpol.2013.05.010,mendeley,LU,1
10.1177/0160017612471191,mendeley,GB,1
10.1016/j.ijggc.2013.08.003,mendeley,MX,1
10.1016/j.ijggc.2013.08.003,mendeley,KR,1
10.1016/j.ijggc.2013.08.003,mendeley,SE,2
10.1016/j.ridd.2012.08.016,mendeley,IT,1
10.1016/j.ridd.2012.08.016,mendeley,CH,1
10.1016/j.ridd.2012.08.016,mendeley,FR,1
10.1007/s12528-013-9071-9,mendeley,FI,1
10.1007/s12528-013-9071-9,mendeley,IL,1
10.1007/s12528-013-9071-9,mendeley,US,1
10.1016/j.worlddev.2012.12.019,twitter,US,1
10.1016/j.worlddev.2012.12.019,twitter,CA,1
10.1016/j.worlddev.2012.12.019,mendeley,US,3
10.1016/j.worlddev.2012.12.019,mendeley,GB,1
10.1016/j.worlddev.2012.12.019,mendeley,CO,2
10.1016/j.worlddev.2012.12.019,mendeley,RO,1
10.1016/j.worlddev.2012.12.019,mendeley,BR,1
10.1186/1471-244x-13-34,twitter,ZW,1
10.1186/1471-244x-13-34,twitter,IE,1
10.1186/1471-244x-13-34,twitter,ES,2
10.1186/1471-244x-13-34,twitter,EG,1
10.1186/1471-244x-13-34,twitter,GB,4
10.1186/1471-244x-13-34,mendeley,DE,2
10.1186/1471-244x-13-34,mendeley,IT,1
10.1186/1471-244x-13-34,mendeley,SL,1
10.1186/1471-244x-13-34,mendeley,IE,1
10.1186/1471-244x-13-34,mendeley,ES,1
10.1186/1471-244x-13-34,mendeley,BR,2
10.1186/1471-244x-13-34,mendeley,PT,2
10.1186/1471-244x-13-34,mendeley,US,4
10.1186/1471-244x-13-34,mendeley,NL,1
10.1186/1471-244x-13-34,mendeley,AU,1
10.1186/1471-244x-13-34,mendeley,SE,1
10.1186/1471-244x-13-34,mendeley,FR,1
10.1186/1471-244x-13-34,mendeley,GB,3
10.1016/j.strusafe.2013.07.002,mendeley,IT,1
10.1016/j.strusafe.2013.07.002,mendeley,US,1
10.1016/j.strusafe.2013.07.002,mendeley,GB,1
10.3109/17483107.2012.749429,mendeley,CH,1
10.3109/17483107.2012.749429,mendeley,GB,1
10.1061/(asce)ei.1943-5541.0000163,mendeley,TW,1
10.1007/s10734-013-9623-y,mendeley,FI,1
10.1007/s10734-013-9623-y,mendeley,IE,1
10.1007/s10734-013-9623-y,mendeley,AU,2
10.1007/s10734-013-9623-y,mendeley,US,3
10.1007/s10734-013-9623-y,mendeley,GB,2
10.1061/(asce)ei.1943-5541.0000164,mendeley,NZ,1
10.1061/(asce)ei.1943-5541.0000164,mendeley,CN,1
10.1061/(asce)ei.1943-5541.0000164,mendeley,US,1
10.1061/(asce)ei.1943-5541.0000164,mendeley,BR,1
10.1093/jac/dks492,twitter,IE,1
10.1093/jac/dks492,twitter,AU,1
10.1093/jac/dks492,twitter,JP,2
10.1093/jac/dks492,twitter,ES,2
10.1093/jac/dks492,twitter,GB,3
10.1093/jac/dks492,mendeley,MT,1
10.1093/jac/dks492,mendeley,GB,1
10.1016/j.gloenvcha.2013.01.002,mendeley,DE,3
10.1016/j.gloenvcha.2013.01.002,mendeley,US,1
10.1016/j.gloenvcha.2013.01.002,mendeley,ID,1
10.1016/j.gloenvcha.2013.01.002,mendeley,AU,2
10.1016/j.gloenvcha.2013.01.002,mendeley,DK,2
10.1016/j.gloenvcha.2013.01.002,mendeley,SE,2
10.1016/j.gloenvcha.2013.01.002,mendeley,ES,1
10.1016/j.gloenvcha.2013.01.002,mendeley,GB,1
10.1093/scipol/sct083,mendeley,IE,1
10.1093/scipol/sct083,mendeley,GB,1
10.1016/j.respol.2012.09.011,mendeley,DE,2
10.1016/j.respol.2012.09.011,mendeley,IN,1
10.1016/j.respol.2012.09.011,mendeley,IT,1
10.1016/j.respol.2012.09.011,mendeley,CO,1
10.1016/j.respol.2012.09.011,mendeley,ES,1
10.1016/j.respol.2012.09.011,mendeley,KR,1
10.1016/j.respol.2012.09.011,mendeley,BR,3
10.1016/j.respol.2012.09.011,mendeley,PT,3
10.1016/j.respol.2012.09.011,mendeley,NL,1
10.1016/j.respol.2012.09.011,mendeley,IR,1
10.1016/j.respol.2012.09.011,mendeley,BE,1
10.1016/j.respol.2012.09.011,mendeley,FR,2
10.1016/j.respol.2012.09.011,mendeley,PE,1
10.1016/j.respol.2012.09.011,mendeley,GB,2
10.1016/j.labeco.2012.09.003,mendeley,GB,2
10.1016/j.labeco.2012.09.003,mendeley,BR,1
10.1007/s10518-012-9421-4,mendeley,IT,1
10.1080/13854046.2013.835447,mendeley,MX,1
10.1080/13854046.2013.835447,mendeley,NL,1
10.1080/02701960.2013.801342,mendeley,SI,1
10.1080/02701960.2013.801342,mendeley,PE,1
10.1080/02701960.2013.801342,mendeley,GB,1
10.1186/1748-5908-8-128,twitter,CA,1
10.1186/1748-5908-8-128,twitter,US,1
10.1186/1748-5908-8-128,twitter,GB,2
10.1186/1748-5908-8-128,mendeley,IN,1
10.1186/1748-5908-8-128,mendeley,GB,2
10.1186/1748-5908-8-128,mendeley,US,2
10.1186/1748-5908-8-128,mendeley,CA,1
10.1016/j.envsci.2012.11.009,twitter,CA,2
10.1016/j.tourman.2012.03.016,twitter,BR,1
10.1016/j.tourman.2012.03.016,mendeley,SE,1
10.1016/j.tourman.2012.03.016,mendeley,MY,1
10.1016/j.tourman.2012.03.016,mendeley,AU,1
10.1016/j.tourman.2012.03.016,mendeley,AT,2
10.1016/j.tourman.2012.03.016,mendeley,AR,1
10.1016/j.tourman.2012.03.016,mendeley,GB,1
10.1016/j.tourman.2012.03.016,mendeley,BR,1
10.1037/a0032663,twitter,US,1
10.1037/a0032663,mendeley,DE,3
10.1037/a0032663,mendeley,CN,2
10.1037/a0032663,mendeley,PT,1
10.1037/a0032663,mendeley,US,7
10.1037/a0032663,mendeley,NL,2
10.1037/a0032663,mendeley,HK,1
10.1037/a0032663,mendeley,CA,1
10.1037/a0032663,mendeley,IN,2
10.1037/a0032663,mendeley,TW,1
10.1037/a0032663,mendeley,GB,1
10.1037/a0032663,mendeley,BE,1
10.1377/hlthaff.2012.0541,twitter,GB,2
10.1377/hlthaff.2012.0541,twitter,US,4
10.1377/hlthaff.2012.0541,twitter,ES,1
10.1377/hlthaff.2012.0541,twitter,LU,1
10.1377/hlthaff.2012.0541,twitter,CA,1
10.1377/hlthaff.2012.0541,mendeley,US,5
10.1377/hlthaff.2012.0541,mendeley,ES,1
10.2471/blt.12.115865,mendeley,US,1
10.2471/blt.12.115865,mendeley,BR,1
10.1186/1476-069x-12-49,twitter,IE,1
10.1186/1476-069x-12-49,twitter,AU,5
10.1186/1476-069x-12-49,twitter,US,2
10.1186/1476-069x-12-49,twitter,ES,1
10.1186/1476-069x-12-49,twitter,GB,2
10.1186/1476-069x-12-49,mendeley,DE,1
10.1186/1476-069x-12-49,mendeley,US,1
10.1371/journal.pone.0073840,mendeley,CH,2
10.1371/journal.pone.0073840,mendeley,IN,1
10.1371/journal.pone.0073840,mendeley,US,1
10.1038/nature12486,twitter,NZ,1
10.1038/nature12486,twitter,DE,3
10.1038/nature12486,twitter,SJ,1
10.1038/nature12486,twitter,JP,73
10.1038/nature12486,twitter,VE,1
10.1038/nature12486,twitter,CF,1
10.1038/nature12486,twitter,IE,2
10.1038/nature12486,twitter,MM,1
10.1038/nature12486,twitter,KR,1
10.1038/nature12486,twitter,AR,5
10.1038/nature12486,twitter,BR,5
10.1038/nature12486,twitter,PT,1
10.1038/nature12486,twitter,US,123
10.1038/nature12486,twitter,NL,11
10.1038/nature12486,twitter,TW,1
10.1038/nature12486,twitter,CL,2
10.1038/nature12486,twitter,FR,5
10.1038/nature12486,twitter,PE,2
10.1038/nature12486,twitter,GB,43
10.1038/nature12486,twitter,PH,1
10.1038/nature12486,twitter,CN,3
10.1038/nature12486,twitter,FI,3
10.1038/nature12486,twitter,PR,2
10.1038/nature12486,twitter,RU,1
10.1038/nature12486,twitter,IT,3
10.1038/nature12486,twitter,NP,1
10.1038/nature12486,twitter,MX,1
10.1038/nature12486,twitter,ES,14
10.1038/nature12486,twitter,LU,1
10.1038/nature12486,twitter,BE,9
10.1038/nature12486,twitter,SE,7
10.1038/nature12486,twitter,AE,1
10.1038/nature12486,twitter,CO,1
10.1038/nature12486,twitter,AU,7
10.1038/nature12486,twitter,UY,1
10.1038/nature12486,twitter,CH,6
10.1038/nature12486,twitter,AT,1
10.1038/nature12486,twitter,SA,1
10.1038/nature12486,twitter,ZA,3
10.1038/nature12486,twitter,CA,17
10.1038/nature12486,mendeley,FI,2
10.1038/nature12486,mendeley,TW,2
10.1038/nature12486,mendeley,SI,1
10.1038/nature12486,mendeley,JP,10
10.1038/nature12486,mendeley,DE,13
10.1038/nature12486,mendeley,PL,3
10.1038/nature12486,mendeley,IE,1
10.1038/nature12486,mendeley,CZ,1
10.1038/nature12486,mendeley,AR,1
10.1038/nature12486,mendeley,SG,3
10.1038/nature12486,mendeley,CU,2
10.1038/nature12486,mendeley,PT,1
10.1038/nature12486,mendeley,US,43
10.1038/nature12486,mendeley,NL,5
10.1038/nature12486,mendeley,IR,1
10.1038/nature12486,mendeley,NO,1
10.1038/nature12486,mendeley,BR,5
10.1038/nature12486,mendeley,FR,6
10.1038/nature12486,mendeley,GB,10
10.1038/nature12486,mendeley,CN,2
10.1038/nature12486,mendeley,IN,1
10.1038/nature12486,mendeley,IT,4
10.1038/nature12486,mendeley,HU,1
10.1038/nature12486,mendeley,MX,2
10.1038/nature12486,mendeley,ES,10
10.1038/nature12486,mendeley,RO,1
10.1038/nature12486,mendeley,SE,2
10.1038/nature12486,mendeley,AU,2
10.1038/nature12486,mendeley,CH,3
10.1038/nature12486,mendeley,ZA,1
10.1038/nature12486,mendeley,CA,6
10.1016/j.jhydrol.2013.07.031,mendeley,GB,1
10.1016/j.jhydrol.2013.07.031,mendeley,US,1
10.1016/j.jhydrol.2013.07.031,mendeley,SE,1
10.1002/aic.14172,twitter,DE,1
10.1002/aic.14172,twitter,CO,1
10.1002/aic.14172,twitter,US,2
10.1002/aic.14172,twitter,GB,3
10.1002/aic.14172,mendeley,IN,1
10.1002/aic.14172,mendeley,PT,1
10.1002/aic.14172,mendeley,US,1
10.1002/aic.14172,mendeley,NL,1
10.1002/aic.14172,mendeley,DK,1
10.1002/aic.14172,mendeley,BR,1
10.1002/aic.14172,mendeley,GB,1
10.2196/jmir.2639,twitter,KE,1
10.2196/jmir.2639,twitter,AU,1
10.2196/jmir.2639,twitter,US,4
10.2196/jmir.2639,twitter,GB,4
10.2196/jmir.2639,mendeley,GB,1
10.2196/jmir.2639,mendeley,US,2
10.2196/jmir.2639,mendeley,NL,1
10.2196/jmir.2639,mendeley,CA,1
10.1016/j.tiv.2012.11.007,mendeley,DE,2
10.1016/j.tiv.2012.11.007,mendeley,BR,1
10.1016/j.tiv.2012.11.007,mendeley,IN,1
10.1016/j.tiv.2012.11.007,mendeley,CA,1
10.1111/milq.12016,twitter,GB,3
10.1111/milq.12016,mendeley,AU,1
10.1111/milq.12016,mendeley,US,6
10.1111/milq.12016,mendeley,ES,1
10.1111/milq.12016,mendeley,GB,2
10.1097/ccm.0b013e318287f2c4,twitter,CA,1
10.1097/ccm.0b013e318287f2c4,twitter,US,2
10.1097/ccm.0b013e318287f2c4,twitter,PR,1
10.1097/ccm.0b013e318287f2c4,twitter,SA,1
10.1097/ccm.0b013e318287f2c4,twitter,SV,1
10.1097/ccm.0b013e318287f2c4,twitter,FR,3
10.1097/ccm.0b013e318287f2c4,twitter,AU,1
10.1097/ccm.0b013e318287f2c4,twitter,CO,1
10.1097/ccm.0b013e318287f2c4,twitter,MX,1
10.1097/ccm.0b013e318287f2c4,twitter,GB,2
10.1097/ccm.0b013e318287f2c4,mendeley,DE,1
10.1097/ccm.0b013e318287f2c4,mendeley,ZA,1
10.1097/ccm.0b013e318287f2c4,mendeley,ES,2
10.1097/ccm.0b013e318287f2c4,mendeley,US,2
